id_wniosku,czas_realizacji_w_dniach,partner,czas_realizacji,laczny_zysk,sredni_dzienny_zysk
2126341,-1,itaka,Error - ujemny wynik,150,-150
2115182,-1,dreamtours,Error - ujemny wynik,150,-150
2056452,-1,dreamtours,Error - ujemny wynik,150,-150
2115183,-1,tui,Error - ujemny wynik,105,-105
2126348,-1,wakacje.pl,Error - ujemny wynik,150,-150
2115179,-1,dreamtours,Error - ujemny wynik,150,-150
2115180,-1,tui,Error - ujemny wynik,105,-105
2056469,-1,wakacje.pl,Error - ujemny wynik,150,-150
2136112,-1,wakacje.pl,Error - ujemny wynik,150,-150
2136137,-1,tui,Error - ujemny wynik,105,-105
2115173,-1,wakacje.pl,Error - ujemny wynik,125,-125
2136182,-1,wakacje.pl,Error - ujemny wynik,150,-150
2136202,-1,tui,Error - ujemny wynik,105,-105
2136210,-1,dreamtours,Error - ujemny wynik,150,-150
2056473,-1,tui,Error - ujemny wynik,105,-105
2136003,-1,itaka,Error - ujemny wynik,150,-150
2136005,-1,wakacje.pl,Error - ujemny wynik,125,-125
2136176,-1,tui,Error - ujemny wynik,105,-105
2136184,-1,itaka,Error - ujemny wynik,150,-150
2115174,-1,tui,Error - ujemny wynik,105,-105
2115185,-1,dreamtours,Error - ujemny wynik,150,-150
2056481,-1,itaka,Error - ujemny wynik,150,-150
2115176,-1,tui,Error - ujemny wynik,105,-105
2115187,-1,tui,Error - ujemny wynik,105,-105
2136026,-1,tui,Error - ujemny wynik,105,-105
2136051,-1,wakacje.pl,Error - ujemny wynik,150,-150
2056482,-1,wakacje.pl,Error - ujemny wynik,150,-150
2056485,-1,wakacje.pl,Error - ujemny wynik,150,-150
2056261,-1,tui,Error - ujemny wynik,105,-105
2056272,-1,itaka,Error - ujemny wynik,150,-150
2056488,-1,itaka,Error - ujemny wynik,150,-150
2056491,-1,wakacje.pl,Error - ujemny wynik,150,-150
2056496,-1,dreamtours,Error - ujemny wynik,150,-150
2056502,-1,tui,Error - ujemny wynik,105,-105
2056337,-1,tui,Error - ujemny wynik,105,-105
2136027,-1,tui,Error - ujemny wynik,105,-105
2136197,-1,dreamtours,Error - ujemny wynik,150,-150
2136229,-1,tui,Error - ujemny wynik,105,-105
2136244,-1,itaka,Error - ujemny wynik,150,-150
2056340,-1,wakacje.pl,Error - ujemny wynik,150,-150
2056343,-1,itaka,Error - ujemny wynik,150,-150
2056375,-1,itaka,Error - ujemny wynik,150,-150
2056271,-1,itaka,Error - ujemny wynik,150,-150
2056273,-1,itaka,Error - ujemny wynik,150,-150
2056447,-1,dreamtours,Error - ujemny wynik,150,-150
2136138,-1,tui,Error - ujemny wynik,105,-105
2136207,-1,itaka,Error - ujemny wynik,150,-150
2056458,-1,itaka,Error - ujemny wynik,150,-150
2056466,-1,dreamtours,Error - ujemny wynik,150,-150
2056472,-1,wakacje.pl,Error - ujemny wynik,150,-150
2056476,-1,dreamtours,Error - ujemny wynik,150,-150
2056478,-1,dreamtours,Error - ujemny wynik,150,-150
2056332,-1,tui,Error - ujemny wynik,105,-105
2056364,-1,dreamtours,Error - ujemny wynik,150,-150
2056368,-1,dreamtours,Error - ujemny wynik,150,-150
2056377,-1,wakacje.pl,Error - ujemny wynik,150,-150
2056457,-1,itaka,Error - ujemny wynik,150,-150
2058774,-1,dreamtours,Error - ujemny wynik,150,-150
2058816,-1,tui,Error - ujemny wynik,105,-105
2058821,-1,tui,Error - ujemny wynik,105,-105
2058864,-1,dreamtours,Error - ujemny wynik,150,-150
2058873,-1,wakacje.pl,Error - ujemny wynik,150,-150
2058880,-1,itaka,Error - ujemny wynik,150,-150
2060992,-1,tui,Error - ujemny wynik,105,-105
2061257,-1,tui,Error - ujemny wynik,105,-105
2056467,-1,dreamtours,Error - ujemny wynik,150,-150
2056480,-1,itaka,Error - ujemny wynik,150,-150
2056494,-1,tui,Error - ujemny wynik,105,-105
2056499,-1,dreamtours,Error - ujemny wynik,150,-150
2056508,-1,wakacje.pl,Error - ujemny wynik,150,-150
2058813,-1,wakacje.pl,Error - ujemny wynik,150,-150
2058931,-1,itaka,Error - ujemny wynik,150,-150
2061277,-1,itaka,Error - ujemny wynik,150,-150
2061017,-1,dreamtours,Error - ujemny wynik,150,-150
2061030,-1,itaka,Error - ujemny wynik,150,-150
2136001,-1,tui,Error - ujemny wynik,105,-105
2136009,-1,itaka,Error - ujemny wynik,150,-150
2061099,-1,wakacje.pl,Error - ujemny wynik,150,-150
2061108,-1,tui,Error - ujemny wynik,105,-105
2061122,-1,itaka,Error - ujemny wynik,150,-150
2061174,-1,itaka,Error - ujemny wynik,150,-150
2061280,-1,wakacje.pl,Error - ujemny wynik,150,-150
2136143,-1,dreamtours,Error - ujemny wynik,150,-150
2116013,-1,dreamtours,Error - ujemny wynik,150,-150
2056504,-1,wakacje.pl,Error - ujemny wynik,150,-150
2056505,-1,itaka,Error - ujemny wynik,150,-150
2136175,-1,tui,Error - ujemny wynik,105,-105
2115786,-1,wakacje.pl,Error - ujemny wynik,150,-150
2115768,-1,wakacje.pl,Error - ujemny wynik,125,-125
2062249,-1,dreamtours,Error - ujemny wynik,150,-150
2058733,-1,tui,Error - ujemny wynik,105,-105
2058758,-1,dreamtours,Error - ujemny wynik,150,-150
2058810,-1,wakacje.pl,Error - ujemny wynik,150,-150
2058812,-1,itaka,Error - ujemny wynik,150,-150
2058826,-1,dreamtours,Error - ujemny wynik,150,-150
2058858,-1,tui,Error - ujemny wynik,105,-105
2058922,-1,tui,Error - ujemny wynik,105,-105
2058978,-1,dreamtours,Error - ujemny wynik,150,-150
2061112,-1,dreamtours,Error - ujemny wynik,150,-150
2061218,-1,wakacje.pl,Error - ujemny wynik,150,-150
2062250,-1,tui,Error - ujemny wynik,105,-105
2116005,-1,tui,Error - ujemny wynik,105,-105
2136046,-1,itaka,Error - ujemny wynik,150,-150
2115977,-1,wakacje.pl,Error - ujemny wynik,125,-125
2136011,-1,tui,Error - ujemny wynik,105,-105
2136123,-1,tui,Error - ujemny wynik,105,-105
2136180,-1,tui,Error - ujemny wynik,105,-105
2136185,-1,itaka,Error - ujemny wynik,150,-150
2136192,-1,tui,Error - ujemny wynik,105,-105
2062261,-1,dreamtours,Error - ujemny wynik,150,-150
2062263,-1,wakacje.pl,Error - ujemny wynik,150,-150
2058935,-1,wakacje.pl,Error - ujemny wynik,150,-150
2058988,-1,wakacje.pl,Error - ujemny wynik,150,-150
2115772,-1,tui,Error - ujemny wynik,105,-105
2115795,-1,itaka,Error - ujemny wynik,150,-150
2115985,-1,tui,Error - ujemny wynik,105,-105
2061004,-1,wakacje.pl,Error - ujemny wynik,150,-150
2061086,-1,tui,Error - ujemny wynik,105,-105
2061215,-1,wakacje.pl,Error - ujemny wynik,150,-150
2058807,-1,wakacje.pl,Error - ujemny wynik,150,-150
2115774,-1,tui,Error - ujemny wynik,105,-105
2115776,-1,dreamtours,Error - ujemny wynik,150,-150
2115787,-1,wakacje.pl,Error - ujemny wynik,150,-150
2115979,-1,tui,Error - ujemny wynik,105,-105
2115980,-1,itaka,Error - ujemny wynik,150,-150
2115982,-1,itaka,Error - ujemny wynik,150,-150
2115995,-1,dreamtours,Error - ujemny wynik,150,-150
2058829,-1,itaka,Error - ujemny wynik,150,-150
2058830,-1,dreamtours,Error - ujemny wynik,150,-150
2058859,-1,dreamtours,Error - ujemny wynik,150,-150
2055991,-1,tui,Error - ujemny wynik,105,-105
2062248,-1,tui,Error - ujemny wynik,105,-105
2062271,-1,itaka,Error - ujemny wynik,150,-150
2066063,-1,wakacje.pl,Error - ujemny wynik,150,-150
2061270,-1,wakacje.pl,Error - ujemny wynik,150,-150
2062273,-1,itaka,Error - ujemny wynik,150,-150
2053685,-1,tui,Error - ujemny wynik,105,-105
2053782,-1,tui,Error - ujemny wynik,105,-105
2061026,-1,wakacje.pl,Error - ujemny wynik,150,-150
2061144,-1,tui,Error - ujemny wynik,105,-105
2061150,-1,dreamtours,Error - ujemny wynik,150,-150
2061165,-1,itaka,Error - ujemny wynik,150,-150
2083832,-1,wakacje.pl,Error - ujemny wynik,150,-150
2075452,-1,dreamtours,Error - ujemny wynik,150,-150
2075443,-1,tui,Error - ujemny wynik,105,-105
2075444,-1,dreamtours,Error - ujemny wynik,150,-150
2075448,-1,wakacje.pl,Error - ujemny wynik,150,-150
2075456,-1,tui,Error - ujemny wynik,105,-105
2075442,-1,dreamtours,Error - ujemny wynik,150,-150
2075450,-1,itaka,Error - ujemny wynik,150,-150
2075454,-1,itaka,Error - ujemny wynik,150,-150
2083815,-1,itaka,Error - ujemny wynik,150,-150
2075440,-1,wakacje.pl,Error - ujemny wynik,150,-150
2075455,-1,wakacje.pl,Error - ujemny wynik,150,-150
2083800,-1,dreamtours,Error - ujemny wynik,150,-150
2083814,-1,dreamtours,Error - ujemny wynik,150,-150
2075445,-1,tui,Error - ujemny wynik,105,-105
2075446,-1,itaka,Error - ujemny wynik,150,-150
2083801,-1,tui,Error - ujemny wynik,105,-105
2083802,-1,wakacje.pl,Error - ujemny wynik,150,-150
2083813,-1,itaka,Error - ujemny wynik,150,-150
2081653,-1,itaka,Error - ujemny wynik,150,-150
2081667,-1,tui,Error - ujemny wynik,105,-105
2081652,-1,dreamtours,Error - ujemny wynik,150,-150
2081648,-1,tui,Error - ujemny wynik,105,-105
2081651,-1,itaka,Error - ujemny wynik,150,-150
2081775,-1,tui,Error - ujemny wynik,105,-105
2081776,-1,wakacje.pl,Error - ujemny wynik,150,-150
2081647,-1,dreamtours,Error - ujemny wynik,150,-150
2081646,-1,tui,Error - ujemny wynik,105,-105
2081645,-1,dreamtours,Error - ujemny wynik,150,-150
2081660,-1,wakacje.pl,Error - ujemny wynik,150,-150
2081773,-1,dreamtours,Error - ujemny wynik,150,-150
2081784,-1,itaka,Error - ujemny wynik,150,-150
2081788,-1,itaka,Error - ujemny wynik,150,-150
2081680,-1,itaka,Error - ujemny wynik,150,-150
2081785,-1,dreamtours,Error - ujemny wynik,150,-150
2081676,-1,wakacje.pl,Error - ujemny wynik,150,-150
2081644,-1,wakacje.pl,Error - ujemny wynik,150,-150
2081774,-1,tui,Error - ujemny wynik,105,-105
2081777,-1,dreamtours,Error - ujemny wynik,150,-150
2067419,-1,itaka,Error - ujemny wynik,150,-150
2067429,-1,tui,Error - ujemny wynik,105,-105
2067433,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067227,-1,dreamtours,Error - ujemny wynik,150,-150
2067235,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067243,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067244,-1,dreamtours,Error - ujemny wynik,150,-150
2067289,-1,dreamtours,Error - ujemny wynik,150,-150
2067291,-1,dreamtours,Error - ujemny wynik,150,-150
2067294,-1,itaka,Error - ujemny wynik,150,-150
2067295,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067297,-1,itaka,Error - ujemny wynik,150,-150
2067354,-1,tui,Error - ujemny wynik,105,-105
2067363,-1,itaka,Error - ujemny wynik,150,-150
2067364,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067409,-1,dreamtours,Error - ujemny wynik,150,-150
2067413,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067420,-1,tui,Error - ujemny wynik,105,-105
2067421,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067422,-1,dreamtours,Error - ujemny wynik,150,-150
2067426,-1,dreamtours,Error - ujemny wynik,150,-150
2067431,-1,itaka,Error - ujemny wynik,150,-150
2067465,-1,itaka,Error - ujemny wynik,150,-150
2067470,-1,dreamtours,Error - ujemny wynik,150,-150
2067462,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067349,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067406,-1,tui,Error - ujemny wynik,105,-105
2067410,-1,tui,Error - ujemny wynik,105,-105
2067411,-1,itaka,Error - ujemny wynik,150,-150
2067304,-1,tui,Error - ujemny wynik,105,-105
2067305,-1,dreamtours,Error - ujemny wynik,150,-150
2067351,-1,dreamtours,Error - ujemny wynik,150,-150
2067417,-1,itaka,Error - ujemny wynik,150,-150
2067427,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067287,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067303,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067361,-1,itaka,Error - ujemny wynik,150,-150
2067408,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067455,-1,tui,Error - ujemny wynik,105,-105
2067288,-1,tui,Error - ujemny wynik,105,-105
2067292,-1,tui,Error - ujemny wynik,105,-105
2067355,-1,itaka,Error - ujemny wynik,150,-150
2067359,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067365,-1,tui,Error - ujemny wynik,105,-105
2067407,-1,dreamtours,Error - ujemny wynik,150,-150
2067456,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067468,-1,tui,Error - ujemny wynik,105,-105
2084667,-1,dreamtours,Error - ujemny wynik,150,-150
2067458,-1,dreamtours,Error - ujemny wynik,150,-150
2084671,-1,tui,Error - ujemny wynik,105,-105
2084682,-1,itaka,Error - ujemny wynik,150,-150
2084703,-1,itaka,Error - ujemny wynik,150,-150
2084669,-1,wakacje.pl,Error - ujemny wynik,150,-150
2084680,-1,dreamtours,Error - ujemny wynik,150,-150
2084670,-1,tui,Error - ujemny wynik,105,-105
2067959,-1,dreamtours,Error - ujemny wynik,150,-150
2067960,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067961,-1,tui,Error - ujemny wynik,105,-105
2067962,-1,tui,Error - ujemny wynik,105,-105
2067963,-1,dreamtours,Error - ujemny wynik,150,-150
2067965,-1,itaka,Error - ujemny wynik,150,-150
2067970,-1,itaka,Error - ujemny wynik,150,-150
2067969,-1,dreamtours,Error - ujemny wynik,150,-150
2067972,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067973,-1,tui,Error - ujemny wynik,105,-105
2067974,-1,wakacje.pl,Error - ujemny wynik,150,-150
2067976,-1,itaka,Error - ujemny wynik,150,-150
2084672,-1,dreamtours,Error - ujemny wynik,150,-150
2084681,-1,itaka,Error - ujemny wynik,150,-150
2084688,-1,wakacje.pl,Error - ujemny wynik,150,-150
2084694,-1,tui,Error - ujemny wynik,105,-105
2082155,-1,tui,Error - ujemny wynik,105,-105
2082158,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082159,-1,itaka,Error - ujemny wynik,150,-150
2082262,-1,dreamtours,Error - ujemny wynik,150,-150
2084701,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082137,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082140,-1,tui,Error - ujemny wynik,105,-105
2082250,-1,itaka,Error - ujemny wynik,150,-150
2082264,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082285,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082138,-1,itaka,Error - ujemny wynik,150,-150
2082146,-1,itaka,Error - ujemny wynik,150,-150
2082151,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082199,-1,itaka,Error - ujemny wynik,150,-150
2082126,-1,dreamtours,Error - ujemny wynik,150,-150
2082185,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082195,-1,tui,Error - ujemny wynik,105,-105
2082218,-1,dreamtours,Error - ujemny wynik,150,-150
2082224,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082246,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082274,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082280,-1,tui,Error - ujemny wynik,105,-105
2082180,-1,itaka,Error - ujemny wynik,150,-150
2082198,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082261,-1,tui,Error - ujemny wynik,105,-105
2082120,-1,dreamtours,Error - ujemny wynik,150,-150
2082131,-1,tui,Error - ujemny wynik,105,-105
2082134,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082171,-1,dreamtours,Error - ujemny wynik,150,-150
2082118,-1,tui,Error - ujemny wynik,105,-105
2082122,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082170,-1,tui,Error - ujemny wynik,105,-105
2082179,-1,dreamtours,Error - ujemny wynik,150,-150
2082182,-1,itaka,Error - ujemny wynik,150,-150
2082214,-1,dreamtours,Error - ujemny wynik,150,-150
2082260,-1,dreamtours,Error - ujemny wynik,150,-150
2082287,-1,itaka,Error - ujemny wynik,150,-150
2082119,-1,dreamtours,Error - ujemny wynik,150,-150
2082143,-1,dreamtours,Error - ujemny wynik,150,-150
2082211,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082213,-1,dreamtours,Error - ujemny wynik,150,-150
2082268,-1,itaka,Error - ujemny wynik,150,-150
2082121,-1,tui,Error - ujemny wynik,105,-105
2082129,-1,itaka,Error - ujemny wynik,150,-150
2082142,-1,dreamtours,Error - ujemny wynik,150,-150
2082169,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082220,-1,itaka,Error - ujemny wynik,150,-150
2082147,-1,dreamtours,Error - ujemny wynik,150,-150
2082168,-1,dreamtours,Error - ujemny wynik,150,-150
2082125,-1,itaka,Error - ujemny wynik,150,-150
2082141,-1,wakacje.pl,Error - ujemny wynik,150,-150
2082144,-1,tui,Error - ujemny wynik,105,-105
2082148,-1,itaka,Error - ujemny wynik,150,-150
2082172,-1,tui,Error - ujemny wynik,105,-105
2082219,-1,itaka,Error - ujemny wynik,150,-150
2082232,-1,tui,Error - ujemny wynik,105,-105
2082263,-1,tui,Error - ujemny wynik,105,-105
2082269,-1,itaka,Error - ujemny wynik,150,-150
2082210,-1,tui,Error - ujemny wynik,105,-105
2082215,-1,tui,Error - ujemny wynik,105,-105
2082267,-1,dreamtours,Error - ujemny wynik,150,-150
2079245,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079271,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079298,-1,dreamtours,Error - ujemny wynik,150,-150
2079304,-1,itaka,Error - ujemny wynik,150,-150
2079320,-1,tui,Error - ujemny wynik,105,-105
2079297,-1,tui,Error - ujemny wynik,105,-105
2079312,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079321,-1,itaka,Error - ujemny wynik,150,-150
2079270,-1,itaka,Error - ujemny wynik,150,-150
2079313,-1,itaka,Error - ujemny wynik,150,-150
2079324,-1,tui,Error - ujemny wynik,105,-105
2079333,-1,dreamtours,Error - ujemny wynik,150,-150
2079337,-1,tui,Error - ujemny wynik,105,-105
2079260,-1,dreamtours,Error - ujemny wynik,150,-150
2079308,-1,itaka,Error - ujemny wynik,150,-150
2079334,-1,itaka,Error - ujemny wynik,150,-150
2079338,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079248,-1,itaka,Error - ujemny wynik,150,-150
2079229,-1,tui,Error - ujemny wynik,105,-105
2079261,-1,dreamtours,Error - ujemny wynik,150,-150
2069132,-1,tui,Error - ujemny wynik,105,-105
2069135,-1,dreamtours,Error - ujemny wynik,150,-150
2069140,-1,itaka,Error - ujemny wynik,150,-150
2069144,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069154,-1,dreamtours,Error - ujemny wynik,150,-150
2079274,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079299,-1,dreamtours,Error - ujemny wynik,150,-150
2069257,-1,tui,Error - ujemny wynik,105,-105
2069258,-1,dreamtours,Error - ujemny wynik,150,-150
2069259,-1,itaka,Error - ujemny wynik,150,-150
2069263,-1,dreamtours,Error - ujemny wynik,150,-150
2079302,-1,tui,Error - ujemny wynik,105,-105
2079318,-1,tui,Error - ujemny wynik,105,-105
2069306,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069309,-1,tui,Error - ujemny wynik,105,-105
2069311,-1,itaka,Error - ujemny wynik,150,-150
2069322,-1,tui,Error - ujemny wynik,105,-105
2079330,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069131,-1,dreamtours,Error - ujemny wynik,150,-150
2069150,-1,tui,Error - ujemny wynik,105,-105
2069153,-1,tui,Error - ujemny wynik,105,-105
2069162,-1,tui,Error - ujemny wynik,105,-105
2069166,-1,itaka,Error - ujemny wynik,150,-150
2069254,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069267,-1,tui,Error - ujemny wynik,105,-105
2069310,-1,dreamtours,Error - ujemny wynik,150,-150
2069318,-1,dreamtours,Error - ujemny wynik,150,-150
2079234,-1,tui,Error - ujemny wynik,105,-105
2079236,-1,itaka,Error - ujemny wynik,150,-150
2079262,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079309,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079327,-1,itaka,Error - ujemny wynik,150,-150
2079228,-1,dreamtours,Error - ujemny wynik,150,-150
2079315,-1,dreamtours,Error - ujemny wynik,150,-150
2069159,-1,dreamtours,Error - ujemny wynik,150,-150
2079227,-1,dreamtours,Error - ujemny wynik,150,-150
2069255,-1,dreamtours,Error - ujemny wynik,150,-150
2069269,-1,itaka,Error - ujemny wynik,150,-150
2079314,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079331,-1,dreamtours,Error - ujemny wynik,150,-150
2069139,-1,dreamtours,Error - ujemny wynik,150,-150
2069155,-1,itaka,Error - ujemny wynik,150,-150
2069158,-1,itaka,Error - ujemny wynik,150,-150
2069308,-1,tui,Error - ujemny wynik,105,-105
2069321,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079316,-1,dreamtours,Error - ujemny wynik,150,-150
2079332,-1,tui,Error - ujemny wynik,105,-105
2079336,-1,itaka,Error - ujemny wynik,150,-150
2069145,-1,tui,Error - ujemny wynik,105,-105
2069266,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069307,-1,dreamtours,Error - ujemny wynik,150,-150
2069327,-1,itaka,Error - ujemny wynik,150,-150
2079269,-1,tui,Error - ujemny wynik,105,-105
2079317,-1,dreamtours,Error - ujemny wynik,150,-150
2079325,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069164,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069165,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069268,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069315,-1,itaka,Error - ujemny wynik,150,-150
2079230,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079237,-1,tui,Error - ujemny wynik,105,-105
2079242,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079258,-1,tui,Error - ujemny wynik,105,-105
2079266,-1,tui,Error - ujemny wynik,105,-105
2079300,-1,dreamtours,Error - ujemny wynik,150,-150
2079326,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079335,-1,dreamtours,Error - ujemny wynik,150,-150
2069509,-1,dreamtours,Error - ujemny wynik,150,-150
2079233,-1,itaka,Error - ujemny wynik,150,-150
2079255,-1,dreamtours,Error - ujemny wynik,150,-150
2079263,-1,itaka,Error - ujemny wynik,150,-150
2079323,-1,itaka,Error - ujemny wynik,150,-150
2079329,-1,tui,Error - ujemny wynik,105,-105
2079342,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079343,-1,itaka,Error - ujemny wynik,150,-150
2069508,-1,tui,Error - ujemny wynik,105,-105
2069510,-1,itaka,Error - ujemny wynik,150,-150
2079259,-1,dreamtours,Error - ujemny wynik,150,-150
2079276,-1,itaka,Error - ujemny wynik,150,-150
2079296,-1,wakacje.pl,Error - ujemny wynik,150,-150
2079307,-1,tui,Error - ujemny wynik,105,-105
2069513,-1,itaka,Error - ujemny wynik,150,-150
2069515,-1,dreamtours,Error - ujemny wynik,150,-150
2069518,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069521,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069507,-1,dreamtours,Error - ujemny wynik,150,-150
2069505,-1,wakacje.pl,Error - ujemny wynik,150,-150
2069519,-1,tui,Error - ujemny wynik,105,-105
2069522,-1,itaka,Error - ujemny wynik,150,-150
2070450,-1,dreamtours,Error - ujemny wynik,150,-150
2070458,-1,dreamtours,Error - ujemny wynik,150,-150
2070459,-1,tui,Error - ujemny wynik,105,-105
2070451,-1,tui,Error - ujemny wynik,105,-105
2074484,-1,tui,Error - ujemny wynik,105,-105
2074426,-1,tui,Error - ujemny wynik,105,-105
2074440,-1,wakacje.pl,Error - ujemny wynik,150,-150
2074496,-1,itaka,Error - ujemny wynik,150,-150
2070462,-1,wakacje.pl,Error - ujemny wynik,150,-150
2070463,-1,wakacje.pl,Error - ujemny wynik,150,-150
2074435,-1,itaka,Error - ujemny wynik,150,-150
2074495,-1,wakacje.pl,Error - ujemny wynik,150,-150
2074425,-1,dreamtours,Error - ujemny wynik,150,-150
2074492,-1,itaka,Error - ujemny wynik,150,-150
2074482,-1,dreamtours,Error - ujemny wynik,150,-150
2074424,-1,tui,Error - ujemny wynik,105,-105
2074431,-1,wakacje.pl,Error - ujemny wynik,150,-150
2074486,-1,dreamtours,Error - ujemny wynik,150,-150
2074439,-1,itaka,Error - ujemny wynik,150,-150
2074494,-1,dreamtours,Error - ujemny wynik,150,-150
2074434,-1,dreamtours,Error - ujemny wynik,150,-150
2074423,-1,dreamtours,Error - ujemny wynik,150,-150
2074428,-1,itaka,Error - ujemny wynik,150,-150
2074491,-1,wakacje.pl,Error - ujemny wynik,150,-150
2074497,-1,tui,Error - ujemny wynik,105,-105
2074422,-1,wakacje.pl,Error - ujemny wynik,150,-150
2074438,-1,tui,Error - ujemny wynik,105,-105
2074485,-1,tui,Error - ujemny wynik,105,-105
2074483,-1,wakacje.pl,Error - ujemny wynik,150,-150
2074488,-1,itaka,Error - ujemny wynik,150,-150
2071987,-1,tui,Error - ujemny wynik,105,-105
2071995,-1,itaka,Error - ujemny wynik,150,-150
2072002,-1,itaka,Error - ujemny wynik,150,-150
2072026,-1,wakacje.pl,Error - ujemny wynik,150,-150
2072045,-1,wakacje.pl,Error - ujemny wynik,150,-150
2072052,-1,tui,Error - ujemny wynik,105,-105
2072153,-1,dreamtours,Error - ujemny wynik,150,-150
2071988,-1,dreamtours,Error - ujemny wynik,150,-150
2072046,-1,itaka,Error - ujemny wynik,150,-150
2072103,-1,wakacje.pl,Error - ujemny wynik,150,-150
2071986,-1,dreamtours,Error - ujemny wynik,150,-150
2072000,-1,wakacje.pl,Error - ujemny wynik,150,-150
2072029,-1,dreamtours,Error - ujemny wynik,150,-150
2072042,-1,wakacje.pl,Error - ujemny wynik,150,-150
2072091,-1,tui,Error - ujemny wynik,105,-105
2072146,-1,tui,Error - ujemny wynik,105,-105
2072149,-1,dreamtours,Error - ujemny wynik,150,-150
2072152,-1,itaka,Error - ujemny wynik,150,-150
2071989,-1,tui,Error - ujemny wynik,105,-105
2072025,-1,tui,Error - ujemny wynik,105,-105
2072037,-1,dreamtours,Error - ujemny wynik,150,-150
2072090,-1,dreamtours,Error - ujemny wynik,150,-150
2072093,-1,dreamtours,Error - ujemny wynik,150,-150
2072095,-1,itaka,Error - ujemny wynik,150,-150
2072109,-1,itaka,Error - ujemny wynik,150,-150
2072119,-1,tui,Error - ujemny wynik,105,-105
2072151,-1,tui,Error - ujemny wynik,105,-105
2072155,-1,dreamtours,Error - ujemny wynik,150,-150
2072158,-1,itaka,Error - ujemny wynik,150,-150
2072160,-1,dreamtours,Error - ujemny wynik,150,-150
2072161,-1,wakacje.pl,Error - ujemny wynik,150,-150
2072162,-1,wakacje.pl,Error - ujemny wynik,150,-150
2071994,-1,dreamtours,Error - ujemny wynik,150,-150
2072096,-1,dreamtours,Error - ujemny wynik,150,-150
2072106,-1,wakacje.pl,Error - ujemny wynik,150,-150
2072150,-1,dreamtours,Error - ujemny wynik,150,-150
2071985,-1,wakacje.pl,Error - ujemny wynik,150,-150
2071990,-1,itaka,Error - ujemny wynik,150,-150
2071998,-1,wakacje.pl,Error - ujemny wynik,150,-150
2071999,-1,tui,Error - ujemny wynik,105,-105
2072027,-1,dreamtours,Error - ujemny wynik,150,-150
